fold,repeat,subject,subject_id,split
10,1,137,Peking-1341865,fit
10,1,134,Peking-3993793,fit
10,1,44,Peking-1875711,fit
10,1,24,Peking-2427408,fit
10,1,175,Peking-9002207,fit
10,1,79,Peking-3004580,fit
10,1,157,Peking-1643780,fit
10,1,145,Peking-3446674,fit
10,1,70,Peking-2714224,fit
10,1,147,Peking-7407032,fit
10,1,173,Peking-1159908,fit
10,1,20,Peking-1469171,fit
10,1,110,Peking-3385520,fit
10,1,9,Peking-1686092,fit
10,1,126,Peking-4055710,fit
10,1,25,Peking-4091983,fit
10,1,27,Peking-1561488,fit
10,1,93,Peking-2780647,fit
10,1,182,Peking-4265987,fit
10,1,156,Peking-3910672,fit
10,1,41,Peking-4095748,fit
10,1,43,Peking-5150328,fit
10,1,8,Peking-4028266,fit
10,1,96,Peking-1132854,fit
10,1,82,Peking-2524687,fit
10,1,108,Peking-3803759,fit
10,1,37,Peking-1282248,fit
10,1,23,Peking-3809753,fit
10,1,84,Peking-2276801,fit
10,1,139,Peking-2310449,fit
10,1,124,Peking-4221029,fit
10,1,35,Peking-3967265,fit
10,1,72,Peking-3739175,fit
10,1,120,Peking-4241194,fit
10,1,66,Peking-3262042,fit
10,1,89,Peking-2228148,fit
10,1,49,Peking-9887336,fit
10,1,97,Peking-6383713,fit
10,1,69,Peking-2897046,fit
10,1,164,Peking-2559537,fit
10,1,151,Peking-6500128,fit
10,1,32,Peking-3707771,fit
10,1,116,Peking-2907951,fit
10,1,102,Peking-1771270,fit
10,1,138,Peking-3494778,fit
10,1,68,Peking-5600820,fit
10,1,143,Peking-2033178,fit
10,1,107,Peking-2493190,fit
10,1,34,Peking-9890726,fit
10,1,98,Peking-1356553,fit
10,1,62,Peking-3732101,fit
10,1,146,Peking-3248920,fit
10,1,11,Peking-3983607,fit
10,1,21,Peking-9210521,fit
10,1,48,Peking-3306863,fit
10,1,10,Peking-3086074,fit
10,1,99,Peking-4048810,fit
10,1,45,Peking-1879542,fit
10,1,16,Peking-2106109,fit
10,1,53,Peking-7135128,fit
10,1,104,Peking-1843546,fit
10,1,22,Peking-7390867,fit
10,1,181,Peking-3994098,inner_val
10,1,166,Peking-3561920,inner_val
10,1,159,Peking-4073815,inner_val
10,1,135,Peking-3691107,inner_val
10,1,30,Peking-6187322,inner_val
10,1,59,Peking-1258069,inner_val
10,1,47,Peking-1912810,inner_val
10,1,56,Peking-4475709,inner_val
10,1,174,Peking-2601519,inner_val
10,1,58,Peking-3672854,inner_val
10,1,95,Peking-3930512,inner_val
10,1,46,Peking-9093997,inner_val
10,1,168,Peking-2498847,inner_val
10,1,140,Peking-2141250,inner_val
10,1,39,Peking-1947991,inner_val
10,1,152,Peking-2296326,inner_val
10,1,36,Peking-2538839,inner_val
10,1,78,Peking-1391181,inner_val
10,1,113,Peking-3624598,inner_val
10,1,122,Peking-7253183,inner_val
10,1,123,Peking-3157406,inner_val
10,1,101,Peking-1411536,inner_val
10,1,94,Peking-3712305,inner_val
10,1,179,Peking-3827352,inner_val
10,1,7,Peking-1133221,inner_val
10,1,6,Peking-3269608,outer_val
10,1,13,Peking-1056121,outer_val
10,1,15,Peking-2697768,outer_val
10,1,26,Peking-2535087,outer_val
10,1,50,Peking-8838009,outer_val
10,1,57,Peking-1408093,outer_val
10,1,75,Peking-8328877,outer_val
10,1,81,Peking-3870624,outer_val
10,1,85,Peking-6477085,outer_val
10,1,87,Peking-3224401,outer_val
10,1,117,Peking-3277313,outer_val
10,1,127,Peking-1494102,outer_val
10,1,128,Peking-2950754,outer_val
10,1,133,Peking-4075719,outer_val
10,1,153,Peking-1628610,outer_val
10,1,154,Peking-1860323,outer_val
10,1,160,Peking-2884672,outer_val
10,1,178,Peking-2529026,outer_val
11,2,59,Peking-1258069,fit
11,2,104,Peking-1843546,fit
11,2,31,Peking-2910270,fit
11,2,109,Peking-1794770,fit
11,2,67,Peking-1689948,fit
11,2,118,Peking-7994085,fit
11,2,107,Peking-2493190,fit
11,2,178,Peking-2529026,fit
11,2,106,Peking-5669389,fit
11,2,160,Peking-2884672,fit
11,2,93,Peking-2780647,fit
11,2,76,Peking-9221927,fit
11,2,17,Peking-4383707,fit
11,2,10,Peking-3086074,fit
11,2,90,Peking-3672300,fit
11,2,153,Peking-1628610,fit
11,2,65,Peking-2703336,fit
11,2,146,Peking-3248920,fit
11,2,140,Peking-2141250,fit
11,2,71,Peking-3233028,fit
11,2,22,Peking-7390867,fit
11,2,95,Peking-3930512,fit
11,2,116,Peking-2907951,fit
11,2,72,Peking-3739175,fit
11,2,62,Peking-3732101,fit
11,2,26,Peking-2535087,fit
11,2,94,Peking-3712305,fit
11,2,6,Peking-3269608,fit
11,2,164,Peking-2559537,fit
11,2,139,Peking-2310449,fit
11,2,155,Peking-1093743,fit
11,2,170,Peking-2659769,fit
11,2,73,Peking-1139030,fit
11,2,154,Peking-1860323,fit
11,2,88,Peking-3291029,fit
11,2,171,Peking-2031422,fit
11,2,142,Peking-5993008,fit
11,2,41,Peking-4095748,fit
11,2,92,Peking-5575344,fit
11,2,79,Peking-3004580,fit
11,2,27,Peking-1561488,fit
11,2,14,Peking-4053836,fit
11,2,147,Peking-7407032,fit
11,2,120,Peking-4241194,fit
11,2,43,Peking-5150328,fit
11,2,19,Peking-1240299,fit
11,2,39,Peking-1947991,fit
11,2,156,Peking-3910672,fit
11,2,8,Peking-4028266,fit
11,2,102,Peking-1771270,fit
11,2,11,Peking-3983607,fit
11,2,50,Peking-8838009,fit
11,2,134,Peking-3993793,fit
11,2,172,Peking-1177160,fit
11,2,176,Peking-9578631,fit
11,2,77,Peking-2123983,fit
11,2,175,Peking-9002207,fit
11,2,0,Peking-2196753,fit
11,2,138,Peking-3494778,fit
11,2,143,Peking-2033178,fit
11,2,1,Peking-3587000,fit
11,2,87,Peking-3224401,fit
11,2,117,Peking-3277313,fit
11,2,81,Peking-3870624,fit
11,2,78,Peking-1391181,fit
11,2,61,Peking-3976121,fit
11,2,69,Peking-2897046,fit
11,2,85,Peking-6477085,fit
11,2,55,Peking-4921428,fit
11,2,28,Peking-3889095,fit
11,2,57,Peking-1408093,fit
11,2,4,Peking-3239413,fit
11,2,124,Peking-4221029,fit
11,2,101,Peking-1411536,fit
11,2,128,Peking-2950754,fit
11,2,13,Peking-1056121,fit
11,2,179,Peking-3827352,fit
11,2,12,Peking-3212536,fit
11,2,3,Peking-2081754,fit
11,2,21,Peking-9210521,fit
11,2,32,Peking-3707771,fit
11,2,158,Peking-1809715,fit
11,2,20,Peking-1469171,fit
11,2,167,Peking-2377207,fit
11,2,45,Peking-1879542,fit
11,2,148,Peking-3856956,fit
11,2,112,Peking-1050345,fit
11,2,145,Peking-3446674,fit
11,2,129,Peking-1094669,fit
11,2,127,Peking-1494102,fit
11,2,133,Peking-4075719,fit
11,2,121,Peking-2737106,fit
11,2,111,Peking-2268253,fit
11,2,64,Peking-1302449,fit
11,2,2,Peking-1113498,fit
11,2,38,Peking-9783279,fit
11,2,42,Peking-3554582,fit
11,2,97,Peking-6383713,fit
11,2,119,Peking-2984158,fit
11,2,168,Peking-2498847,fit
11,2,49,Peking-9887336,fit
11,2,34,Peking-9890726,fit
11,2,115,Peking-3473830,fit
11,2,25,Peking-4091983,fit
11,2,136,Peking-2207418,fit
11,2,44,Peking-1875711,fit
11,2,165,Peking-7689953,fit
11,2,36,Peking-2538839,fit
11,2,149,Peking-3562883,fit
11,2,159,Peking-4073815,fit
11,2,166,Peking-3561920,fit
11,2,130,Peking-1117299,fit
11,2,68,Peking-5600820,fit
11,2,66,Peking-3262042,fit
11,2,96,Peking-1132854,fit
11,2,75,Peking-8328877,fit
11,2,74,Peking-3593327,fit
11,2,123,Peking-3157406,fit
11,2,15,Peking-2697768,fit
11,2,157,Peking-1643780,fit
11,2,70,Peking-2714224,fit
11,2,108,Peking-3803759,fit
11,2,132,Peking-4053388,fit
11,2,7,Peking-1133221,fit
11,2,89,Peking-2228148,fit
11,2,33,Peking-2266806,fit
11,2,48,Peking-3306863,fit
11,2,114,Peking-8191384,fit
11,2,37,Peking-1282248,fit
11,2,35,Peking-3967265,fit
11,2,180,Peking-3205761,fit
11,2,110,Peking-3385520,fit
11,2,131,Peking-1875013,fit
11,2,91,Peking-4136226,fit
11,2,150,Peking-4225073,fit
11,2,46,Peking-9093997,fit
11,2,99,Peking-4048810,fit
11,2,161,Peking-3194757,fit
11,2,144,Peking-1562298,fit
11,2,82,Peking-2524687,inner_val
11,2,98,Peking-1356553,inner_val
11,2,5,Peking-1186237,inner_val
11,2,163,Peking-3308331,inner_val
11,2,18,Peking-2408774,inner_val
11,2,84,Peking-2276801,inner_val
11,2,86,Peking-1399863,inner_val
11,2,40,Peking-2833684,inner_val
11,2,152,Peking-2296326,inner_val
11,2,100,Peking-4006710,inner_val
11,2,54,Peking-2240562,inner_val
11,2,177,Peking-3610134,inner_val
11,2,9,Peking-1686092,inner_val
11,2,47,Peking-1912810,inner_val
11,2,141,Peking-2919220,inner_val
11,2,113,Peking-3624598,inner_val
11,2,125,Peking-8278680,inner_val
11,2,56,Peking-4475709,inner_val
11,2,122,Peking-7253183,inner_val
11,2,52,Peking-5193577,inner_val
11,2,29,Peking-2249443,inner_val
11,2,53,Peking-7135128,inner_val
11,2,80,Peking-2208591,inner_val
11,2,24,Peking-2427408,inner_val
11,2,181,Peking-3994098,inner_val
11,2,16,Peking-2106109,outer_val
11,2,23,Peking-3809753,outer_val
11,2,30,Peking-6187322,outer_val
11,2,51,Peking-4256491,outer_val
11,2,58,Peking-3672854,outer_val
11,2,60,Peking-7093319,outer_val
11,2,63,Peking-3390312,outer_val
11,2,83,Peking-2940712,outer_val
11,2,103,Peking-1662160,outer_val
11,2,105,Peking-1404738,outer_val
11,2,126,Peking-4055710,outer_val
11,2,135,Peking-3691107,outer_val
11,2,137,Peking-1341865,outer_val
11,2,151,Peking-6500128,outer_val
11,2,162,Peking-1050975,outer_val
11,2,169,Peking-2140063,outer_val
11,2,173,Peking-1159908,outer_val
11,2,174,Peking-2601519,outer_val
11,2,182,Peking-4265987,outer_val
12,2,121,Peking-2737106,fit
12,2,150,Peking-4225073,fit
12,2,2,Peking-1113498,fit
12,2,92,Peking-5575344,fit
12,2,74,Peking-3593327,fit
12,2,26,Peking-2535087,fit
12,2,180,Peking-3205761,fit
12,2,169,Peking-2140063,fit
12,2,1,Peking-3587000,fit
12,2,66,Peking-3262042,fit
12,2,7,Peking-1133221,fit
12,2,75,Peking-8328877,fit
12,2,118,Peking-7994085,fit
12,2,4,Peking-3239413,fit
12,2,80,Peking-2208591,fit
12,2,72,Peking-3739175,fit
12,2,69,Peking-2897046,fit
12,2,154,Peking-1860323,fit
12,2,11,Peking-3983607,fit
12,2,56,Peking-4475709,fit
12,2,6,Peking-3269608,fit
12,2,45,Peking-1879542,fit
12,2,164,Peking-2559537,fit
12,2,43,Peking-5150328,fit
12,2,119,Peking-2984158,fit
12,2,175,Peking-9002207,fit
12,2,181,Peking-3994098,fit
12,2,182,Peking-4265987,fit
12,2,76,Peking-9221927,fit
12,2,156,Peking-3910672,fit
12,2,105,Peking-1404738,fit
12,2,147,Peking-7407032,fit
12,2,14,Peking-4053836,fit
12,2,124,Peking-4221029,fit
12,2,27,Peking-1561488,fit
12,2,25,Peking-4091983,fit
12,2,132,Peking-4053388,fit
12,2,77,Peking-2123983,fit
12,2,161,Peking-3194757,fit
12,2,165,Peking-7689953,fit
12,2,49,Peking-9887336,fit
12,2,173,Peking-1159908,fit
12,2,158,Peking-1809715,fit
12,2,179,Peking-3827352,fit
12,2,83,Peking-2940712,fit
12,2,100,Peking-4006710,fit
12,2,54,Peking-2240562,fit
12,2,168,Peking-2498847,fit
12,2,114,Peking-8191384,fit
12,2,68,Peking-5600820,fit
12,2,129,Peking-1094669,fit
12,2,89,Peking-2228148,fit
12,2,78,Peking-1391181,fit
12,2,46,Peking-9093997,fit
12,2,153,Peking-1628610,fit
12,2,130,Peking-1117299,fit
12,2,41,Peking-4095748,fit
12,2,160,Peking-2884672,fit
12,2,137,Peking-1341865,fit
12,2,172,Peking-1177160,fit
12,2,146,Peking-3248920,fit
12,2,103,Peking-1662160,fit
12,2,127,Peking-1494102,fit
12,2,60,Peking-7093319,fit
12,2,171,Peking-2031422,fit
12,2,28,Peking-3889095,fit
12,2,176,Peking-9578631,fit
12,2,73,Peking-1139030,fit
12,2,42,Peking-3554582,fit
12,2,138,Peking-3494778,fit
12,2,59,Peking-1258069,fit
12,2,16,Peking-2106109,fit
12,2,152,Peking-2296326,fit
12,2,13,Peking-1056121,fit
12,2,12,Peking-3212536,fit
12,2,126,Peking-4055710,fit
12,2,144,Peking-1562298,fit
12,2,106,Peking-5669389,fit
12,2,51,Peking-4256491,fit
12,2,34,Peking-9890726,fit
12,2,67,Peking-1689948,fit
12,2,142,Peking-5993008,fit
12,2,145,Peking-3446674,fit
12,2,70,Peking-2714224,fit
12,2,125,Peking-8278680,fit
12,2,79,Peking-3004580,fit
12,2,107,Peking-2493190,fit
12,2,108,Peking-3803759,fit
12,2,64,Peking-1302449,fit
12,2,50,Peking-8838009,fit
12,2,140,Peking-2141250,fit
12,2,90,Peking-3672300,fit
12,2,81,Peking-3870624,fit
12,2,29,Peking-2249443,fit
12,2,96,Peking-1132854,fit
12,2,135,Peking-3691107,fit
12,2,36,Peking-2538839,fit
12,2,139,Peking-2310449,fit
12,2,55,Peking-4921428,fit
12,2,149,Peking-3562883,fit
12,2,30,Peking-6187322,fit
12,2,113,Peking-3624598,fit
12,2,88,Peking-3291029,fit
12,2,32,Peking-3707771,fit
12,2,157,Peking-1643780,fit
12,2,134,Peking-3993793,fit
12,2,91,Peking-4136226,fit
12,2,5,Peking-1186237,fit
12,2,62,Peking-3732101,fit
12,2,58,Peking-3672854,fit
12,2,128,Peking-2950754,fit
12,2,8,Peking-4028266,fit
12,2,93,Peking-2780647,fit
12,2,148,Peking-3856956,fit
12,2,61,Peking-3976121,fit
12,2,23,Peking-3809753,fit
12,2,10,Peking-3086074,fit
12,2,35,Peking-3967265,fit
12,2,117,Peking-3277313,fit
12,2,159,Peking-4073815,fit
12,2,84,Peking-2276801,fit
12,2,170,Peking-2659769,fit
12,2,40,Peking-2833684,fit
12,2,143,Peking-2033178,fit
12,2,82,Peking-2524687,fit
12,2,39,Peking-1947991,fit
12,2,47,Peking-1912810,fit
12,2,174,Peking-2601519,fit
12,2,102,Peking-1771270,fit
12,2,166,Peking-3561920,fit
12,2,65,Peking-2703336,fit
12,2,53,Peking-7135128,fit
12,2,63,Peking-3390312,fit
12,2,20,Peking-1469171,fit
12,2,151,Peking-6500128,fit
12,2,37,Peking-1282248,fit
12,2,94,Peking-3712305,fit
12,2,111,Peking-2268253,fit
12,2,115,Peking-3473830,fit
12,2,122,Peking-7253183,inner_val
12,2,85,Peking-6477085,inner_val
12,2,112,Peking-1050345,inner_val
12,2,33,Peking-2266806,inner_val
12,2,162,Peking-1050975,inner_val
12,2,123,Peking-3157406,inner_val
12,2,95,Peking-3930512,inner_val
12,2,44,Peking-1875711,inner_val
12,2,86,Peking-1399863,inner_val
12,2,97,Peking-6383713,inner_val
12,2,104,Peking-1843546,inner_val
12,2,141,Peking-2919220,inner_val
12,2,101,Peking-1411536,inner_val
12,2,19,Peking-1240299,inner_val
12,2,71,Peking-3233028,inner_val
12,2,136,Peking-2207418,inner_val
12,2,163,Peking-3308331,inner_val
12,2,24,Peking-2427408,inner_val
12,2,38,Peking-9783279,inner_val
12,2,98,Peking-1356553,inner_val
12,2,48,Peking-3306863,inner_val
12,2,57,Peking-1408093,inner_val
12,2,18,Peking-2408774,inner_val
12,2,52,Peking-5193577,inner_val
12,2,22,Peking-7390867,inner_val
12,2,0,Peking-2196753,outer_val
12,2,3,Peking-2081754,outer_val
12,2,9,Peking-1686092,outer_val
12,2,15,Peking-2697768,outer_val
12,2,17,Peking-4383707,outer_val
12,2,21,Peking-9210521,outer_val
12,2,31,Peking-2910270,outer_val
12,2,87,Peking-3224401,outer_val
12,2,99,Peking-4048810,outer_val
12,2,109,Peking-1794770,outer_val
12,2,110,Peking-3385520,outer_val
12,2,116,Peking-2907951,outer_val
12,2,120,Peking-4241194,outer_val
12,2,131,Peking-1875013,outer_val
12,2,133,Peking-4075719,outer_val
12,2,155,Peking-1093743,outer_val
12,2,167,Peking-2377207,outer_val
12,2,177,Peking-3610134,outer_val
12,2,178,Peking-2529026,outer_val
13,2,77,Peking-2123983,fit
13,2,168,Peking-2498847,fit
13,2,82,Peking-2524687,fit
13,2,174,Peking-2601519,fit
13,2,99,Peking-4048810,fit
13,2,29,Peking-2249443,fit
13,2,83,Peking-2940712,fit
13,2,8,Peking-4028266,fit
13,2,47,Peking-1912810,fit
13,2,162,Peking-1050975,fit
13,2,114,Peking-8191384,fit
13,2,85,Peking-6477085,fit
13,2,139,Peking-2310449,fit
13,2,59,Peking-1258069,fit
13,2,101,Peking-1411536,fit
13,2,39,Peking-1947991,fit
13,2,88,Peking-3291029,fit
13,2,4,Peking-3239413,fit
13,2,20,Peking-1469171,fit
13,2,66,Peking-3262042,fit
13,2,148,Peking-3856956,fit
13,2,164,Peking-2559537,fit
13,2,163,Peking-3308331,fit
13,2,65,Peking-2703336,fit
13,2,156,Peking-3910672,fit
13,2,74,Peking-3593327,fit
13,2,182,Peking-4265987,fit
13,2,109,Peking-1794770,fit
13,2,90,Peking-3672300,fit
13,2,34,Peking-9890726,fit
13,2,153,Peking-1628610,fit
13,2,129,Peking-1094669,fit
13,2,167,Peking-2377207,fit
13,2,80,Peking-2208591,fit
13,2,52,Peking-5193577,fit
13,2,6,Peking-3269608,fit
13,2,81,Peking-3870624,fit
13,2,135,Peking-3691107,fit
13,2,161,Peking-3194757,fit
13,2,58,Peking-3672854,fit
13,2,63,Peking-3390312,fit
13,2,1,Peking-3587000,fit
13,2,171,Peking-2031422,fit
13,2,133,Peking-4075719,fit
13,2,43,Peking-5150328,fit
13,2,179,Peking-3827352,fit
13,2,121,Peking-2737106,fit
13,2,92,Peking-5575344,fit
13,2,105,Peking-1404738,fit
13,2,159,Peking-4073815,fit
13,2,31,Peking-2910270,fit
13,2,56,Peking-4475709,fit
13,2,68,Peking-5600820,fit
13,2,145,Peking-3446674,fit
13,2,69,Peking-2897046,fit
13,2,115,Peking-3473830,fit
13,2,84,Peking-2276801,fit
13,2,96,Peking-1132854,fit
13,2,131,Peking-1875013,fit
13,2,24,Peking-2427408,fit
13,2,151,Peking-6500128,fit
13,2,45,Peking-1879542,fit
13,2,22,Peking-7390867,fit
13,2,141,Peking-2919220,fit
13,2,5,Peking-1186237,fit
13,2,62,Peking-3732101,fit
13,2,38,Peking-9783279,fit
13,2,36,Peking-2538839,fit
13,2,143,Peking-2033178,fit
13,2,9,Peking-1686092,fit
13,2,42,Peking-3554582,fit
13,2,32,Peking-3707771,fit
13,2,178,Peking-2529026,fit
13,2,127,Peking-1494102,fit
13,2,119,Peking-2984158,fit
13,2,44,Peking-1875711,fit
13,2,89,Peking-2228148,fit
13,2,176,Peking-9578631,fit
13,2,166,Peking-3561920,fit
13,2,87,Peking-3224401,fit
13,2,94,Peking-3712305,fit
13,2,125,Peking-8278680,fit
13,2,113,Peking-3624598,fit
13,2,130,Peking-1117299,fit
13,2,93,Peking-2780647,fit
13,2,118,Peking-7994085,fit
13,2,181,Peking-3994098,fit
13,2,123,Peking-3157406,fit
13,2,61,Peking-3976121,fit
13,2,46,Peking-9093997,fit
13,2,72,Peking-3739175,fit
13,2,107,Peking-2493190,fit
13,2,136,Peking-2207418,fit
13,2,117,Peking-3277313,fit
13,2,155,Peking-1093743,fit
13,2,67,Peking-1689948,fit
13,2,51,Peking-4256491,fit
13,2,102,Peking-1771270,fit
13,2,116,Peking-2907951,fit
13,2,140,Peking-2141250,fit
13,2,152,Peking-2296326,fit
13,2,60,Peking-7093319,fit
13,2,50,Peking-8838009,fit
13,2,177,Peking-3610134,fit
13,2,75,Peking-8328877,fit
13,2,33,Peking-2266806,fit
13,2,55,Peking-4921428,fit
13,2,173,Peking-1159908,fit
13,2,180,Peking-3205761,fit
13,2,137,Peking-1341865,fit
13,2,17,Peking-4383707,fit
13,2,147,Peking-7407032,fit
13,2,73,Peking-1139030,fit
13,2,110,Peking-3385520,fit
13,2,144,Peking-1562298,fit
13,2,169,Peking-2140063,fit
13,2,41,Peking-4095748,fit
13,2,54,Peking-2240562,fit
13,2,142,Peking-5993008,fit
13,2,95,Peking-3930512,fit
13,2,138,Peking-3494778,fit
13,2,57,Peking-1408093,fit
13,2,0,Peking-2196753,fit
13,2,146,Peking-3248920,fit
13,2,11,Peking-3983607,fit
13,2,13,Peking-1056121,fit
13,2,172,Peking-1177160,fit
13,2,19,Peking-1240299,fit
13,2,21,Peking-9210521,fit
13,2,104,Peking-1843546,fit
13,2,18,Peking-2408774,fit
13,2,2,Peking-1113498,fit
13,2,70,Peking-2714224,fit
13,2,15,Peking-2697768,fit
13,2,126,Peking-4055710,fit
13,2,27,Peking-1561488,fit
13,2,76,Peking-9221927,fit
13,2,48,Peking-3306863,fit
13,2,120,Peking-4241194,fit
13,2,91,Peking-4136226,inner_val
13,2,16,Peking-2106109,inner_val
13,2,157,Peking-1643780,inner_val
13,2,100,Peking-4006710,inner_val
13,2,160,Peking-2884672,inner_val
13,2,28,Peking-3889095,inner_val
13,2,7,Peking-1133221,inner_val
13,2,12,Peking-3212536,inner_val
13,2,30,Peking-6187322,inner_val
13,2,86,Peking-1399863,inner_val
13,2,3,Peking-2081754,inner_val
13,2,106,Peking-5669389,inner_val
13,2,165,Peking-7689953,inner_val
13,2,49,Peking-9887336,inner_val
13,2,108,Peking-3803759,inner_val
13,2,10,Peking-3086074,inner_val
13,2,111,Peking-2268253,inner_val
13,2,79,Peking-3004580,inner_val
13,2,124,Peking-4221029,inner_val
13,2,97,Peking-6383713,inner_val
13,2,112,Peking-1050345,inner_val
13,2,23,Peking-3809753,inner_val
13,2,103,Peking-1662160,inner_val
13,2,40,Peking-2833684,inner_val
13,2,175,Peking-9002207,inner_val
13,2,14,Peking-4053836,outer_val
13,2,25,Peking-4091983,outer_val
13,2,26,Peking-2535087,outer_val
13,2,35,Peking-3967265,outer_val
13,2,37,Peking-1282248,outer_val
13,2,53,Peking-7135128,outer_val
13,2,64,Peking-1302449,outer_val
13,2,71,Peking-3233028,outer_val
13,2,78,Peking-1391181,outer_val
13,2,98,Peking-1356553,outer_val
13,2,122,Peking-7253183,outer_val
13,2,128,Peking-2950754,outer_val
13,2,132,Peking-4053388,outer_val
13,2,134,Peking-3993793,outer_val
13,2,149,Peking-3562883,outer_val
13,2,150,Peking-4225073,outer_val
13,2,154,Peking-1860323,outer_val
13,2,158,Peking-1809715,outer_val
13,2,170,Peking-2659769,outer_val
14,2,44,Peking-1875711,fit
14,2,116,Peking-2907951,fit
14,2,18,Peking-2408774,fit
14,2,63,Peking-3390312,fit
14,2,149,Peking-3562883,fit
14,2,155,Peking-1093743,fit
14,2,87,Peking-3224401,fit
14,2,5,Peking-1186237,fit
14,2,46,Peking-9093997,fit
14,2,165,Peking-7689953,fit
14,2,179,Peking-3827352,fit
14,2,159,Peking-4073815,fit
14,2,117,Peking-3277313,fit
14,2,64,Peking-1302449,fit
14,2,0,Peking-2196753,fit
14,2,177,Peking-3610134,fit
14,2,73,Peking-1139030,fit
14,2,41,Peking-4095748,fit
14,2,162,Peking-1050975,fit
14,2,127,Peking-1494102,fit
14,2,75,Peking-8328877,fit
14,2,111,Peking-2268253,fit
14,2,178,Peking-2529026,fit
14,2,157,Peking-1643780,fit
14,2,171,Peking-2031422,fit
14,2,8,Peking-4028266,fit
14,2,147,Peking-7407032,fit
14,2,173,Peking-1159908,fit
14,2,115,Peking-3473830,fit
14,2,98,Peking-1356553,fit
14,2,13,Peking-1056121,fit
14,2,180,Peking-3205761,fit
14,2,84,Peking-2276801,fit
14,2,31,Peking-2910270,fit
14,2,66,Peking-3262042,fit
14,2,176,Peking-9578631,fit
14,2,99,Peking-4048810,fit
14,2,95,Peking-3930512,fit
14,2,103,Peking-1662160,fit
14,2,151,Peking-6500128,fit
14,2,76,Peking-9221927,fit
14,2,138,Peking-3494778,fit
14,2,29,Peking-2249443,fit
14,2,120,Peking-4241194,fit
14,2,19,Peking-1240299,fit
14,2,28,Peking-3889095,fit
14,2,122,Peking-7253183,fit
14,2,36,Peking-2538839,fit
14,2,158,Peking-1809715,fit
14,2,34,Peking-9890726,fit
14,2,15,Peking-2697768,fit
14,2,166,Peking-3561920,fit
14,2,32,Peking-3707771,fit
14,2,134,Peking-3993793,fit
14,2,91,Peking-4136226,fit
14,2,112,Peking-1050345,fit
14,2,124,Peking-4221029,fit
14,2,26,Peking-2535087,fit
14,2,30,Peking-6187322,fit
14,2,145,Peking-3446674,fit
14,2,39,Peking-1947991,fit
14,2,67,Peking-1689948,fit
14,2,33,Peking-2266806,fit
14,2,135,Peking-3691107,fit
14,2,16,Peking-2106109,fit
14,2,181,Peking-3994098,fit
14,2,128,Peking-2950754,fit
14,2,163,Peking-3308331,fit
14,2,133,Peking-4075719,fit
14,2,55,Peking-4921428,fit
14,2,109,Peking-1794770,fit
14,2,53,Peking-7135128,fit
14,2,93,Peking-2780647,fit
14,2,174,Peking-2601519,fit
14,2,65,Peking-2703336,fit
14,2,50,Peking-8838009,fit
14,2,154,Peking-1860323,fit
14,2,61,Peking-3976121,fit
14,2,59,Peking-1258069,fit
14,2,150,Peking-4225073,fit
14,2,6,Peking-3269608,fit
14,2,152,Peking-2296326,fit
14,2,148,Peking-3856956,fit
14,2,1,Peking-3587000,fit
14,2,168,Peking-2498847,fit
14,2,27,Peking-1561488,fit
14,2,92,Peking-5575344,fit
14,2,10,Peking-3086074,fit
14,2,170,Peking-2659769,fit
14,2,89,Peking-2228148,fit
14,2,167,Peking-2377207,fit
14,2,3,Peking-2081754,fit
14,2,12,Peking-3212536,fit
14,2,83,Peking-2940712,fit
14,2,90,Peking-3672300,fit
14,2,140,Peking-2141250,fit
14,2,62,Peking-3732101,fit
14,2,77,Peking-2123983,fit
14,2,142,Peking-5993008,fit
14,2,100,Peking-4006710,fit
14,2,82,Peking-2524687,fit
14,2,38,Peking-9783279,fit
14,2,101,Peking-1411536,fit
14,2,17,Peking-4383707,fit
14,2,35,Peking-3967265,fit
14,2,132,Peking-4053388,fit
14,2,164,Peking-2559537,fit
14,2,20,Peking-1469171,fit
14,2,107,Peking-2493190,fit
14,2,125,Peking-8278680,fit
14,2,72,Peking-3739175,fit
14,2,131,Peking-1875013,fit
14,2,14,Peking-4053836,fit
14,2,129,Peking-1094669,fit
14,2,37,Peking-1282248,fit
14,2,7,Peking-1133221,fit
14,2,85,Peking-6477085,fit
14,2,121,Peking-2737106,fit
14,2,25,Peking-4091983,fit
14,2,106,Peking-5669389,fit
14,2,105,Peking-1404738,fit
14,2,24,Peking-2427408,fit
14,2,57,Peking-1408093,fit
14,2,110,Peking-3385520,fit
14,2,40,Peking-2833684,fit
14,2,97,Peking-6383713,fit
14,2,51,Peking-4256491,fit
14,2,88,Peking-3291029,fit
14,2,123,Peking-3157406,fit
14,2,9,Peking-1686092,fit
14,2,78,Peking-1391181,fit
14,2,153,Peking-1628610,fit
14,2,11,Peking-3983607,fit
14,2,70,Peking-2714224,fit
14,2,175,Peking-9002207,fit
14,2,74,Peking-3593327,fit
14,2,48,Peking-3306863,fit
14,2,136,Peking-2207418,fit
14,2,146,Peking-3248920,fit
14,2,144,Peking-1562298,fit
14,2,60,Peking-7093319,inner_val
14,2,23,Peking-3809753,inner_val
14,2,69,Peking-2897046,inner_val
14,2,45,Peking-1879542,inner_val
14,2,81,Peking-3870624,inner_val
14,2,126,Peking-4055710,inner_val
14,2,169,Peking-2140063,inner_val
