fold,repeat,subject,subject_id,split
16,2,17,NeuroIMAGE-4020830,fit
16,2,19,NeuroIMAGE-6115230,fit
16,2,37,NeuroIMAGE-1538046,fit
16,2,30,NeuroIMAGE-3190461,fit
16,2,24,NeuroIMAGE-3959823,fit
16,2,25,NeuroIMAGE-2352986,fit
16,2,27,NeuroIMAGE-3322144,fit
16,2,15,NeuroIMAGE-3566449,fit
16,2,33,NeuroIMAGE-2756846,fit
16,2,4,NeuroIMAGE-2574674,fit
16,2,36,NeuroIMAGE-3304956,fit
16,2,11,NeuroIMAGE-8409791,fit
16,2,32,NeuroIMAGE-3449233,fit
16,2,18,NeuroIMAGE-1125505,fit
16,2,10,NeuroIMAGE-1017176,fit
16,2,7,NeuroIMAGE-4134561,fit
16,2,8,NeuroIMAGE-4239636,fit
16,2,0,NeuroIMAGE-1588809,fit
16,2,34,NeuroIMAGE-1208586,fit
16,2,2,NeuroIMAGE-8991934,fit
16,2,38,NeuroIMAGE-1411495,inner_val
16,2,29,NeuroIMAGE-3007585,inner_val
16,2,16,NeuroIMAGE-3108222,inner_val
16,2,21,NeuroIMAGE-7446626,inner_val
16,2,9,NeuroIMAGE-1312097,inner_val
16,2,22,NeuroIMAGE-2074737,inner_val
16,2,5,NeuroIMAGE-7339173,outer_val
16,2,12,NeuroIMAGE-3808273,outer_val
16,2,13,NeuroIMAGE-9956994,outer_val
16,2,20,NeuroIMAGE-2876903,outer_val
17,2,36,NeuroIMAGE-3304956,fit
17,2,14,NeuroIMAGE-2671604,fit
17,2,26,NeuroIMAGE-8387093,fit
17,2,15,NeuroIMAGE-3566449,fit
17,2,17,NeuroIMAGE-4020830,fit
17,2,27,NeuroIMAGE-3322144,fit
17,2,4,NeuroIMAGE-2574674,fit
17,2,37,NeuroIMAGE-1538046,fit
17,2,28,NeuroIMAGE-3858891,fit
17,2,1,NeuroIMAGE-7504392,fit
17,2,32,NeuroIMAGE-3449233,fit
17,2,30,NeuroIMAGE-3190461,fit
17,2,7,NeuroIMAGE-4134561,fit
17,2,23,NeuroIMAGE-3941358,fit
17,2,11,NeuroIMAGE-8409791,fit
17,2,10,NeuroIMAGE-1017176,fit
17,2,33,NeuroIMAGE-2756846,fit
17,2,24,NeuroIMAGE-3959823,fit
17,2,16,NeuroIMAGE-3108222,fit
17,2,8,NeuroIMAGE-4239636,fit
17,2,6,NeuroIMAGE-2419464,fit
17,2,2,NeuroIMAGE-8991934,fit
17,2,29,NeuroIMAGE-3007585,fit
17,2,20,NeuroIMAGE-2876903,fit
17,2,18,NeuroIMAGE-1125505,fit
17,2,22,NeuroIMAGE-2074737,fit
17,2,19,NeuroIMAGE-6115230,fit
17,2,3,NeuroIMAGE-3888614,fit
17,2,13,NeuroIMAGE-9956994,fit
17,2,25,NeuroIMAGE-2352986,inner_val
17,2,31,NeuroIMAGE-3980079,inner_val
17,2,0,NeuroIMAGE-1588809,inner_val
17,2,5,NeuroIMAGE-7339173,inner_val
17,2,35,NeuroIMAGE-2961243,inner_val
17,2,12,NeuroIMAGE-3808273,inner_val
17,2,9,NeuroIMAGE-1312097,outer_val
17,2,21,NeuroIMAGE-7446626,outer_val
17,2,34,NeuroIMAGE-1208586,outer_val
17,2,38,NeuroIMAGE-1411495,outer_val
18,2,17,NeuroIMAGE-4020830,fit
18,2,12,NeuroIMAGE-3808273,fit
18,2,10,NeuroIMAGE-1017176,fit
18,2,29,NeuroIMAGE-3007585,fit
18,2,21,NeuroIMAGE-7446626,fit
18,2,13,NeuroIMAGE-9956994,fit
18,2,34,NeuroIMAGE-1208586,fit
18,2,9,NeuroIMAGE-1312097,fit
18,2,38,NeuroIMAGE-1411495,fit
18,2,35,NeuroIMAGE-2961243,fit
18,2,23,NeuroIMAGE-3941358,fit
18,2,27,NeuroIMAGE-3322144,fit
18,2,2,NeuroIMAGE-8991934,fit
18,2,5,NeuroIMAGE-7339173,fit
18,2,30,NeuroIMAGE-3190461,fit
18,2,1,NeuroIMAGE-7504392,fit
18,2,11,NeuroIMAGE-8409791,fit
18,2,31,NeuroIMAGE-3980079,fit
18,2,37,NeuroIMAGE-1538046,fit
18,2,28,NeuroIMAGE-3858891,fit
18,2,0,NeuroIMAGE-1588809,fit
18,2,4,NeuroIMAGE-2574674,fit
18,2,6,NeuroIMAGE-2419464,fit
18,2,26,NeuroIMAGE-8387093,fit
18,2,33,NeuroIMAGE-2756846,fit
18,2,16,NeuroIMAGE-3108222,fit
18,2,15,NeuroIMAGE-3566449,fit
18,2,7,NeuroIMAGE-4134561,fit
18,2,14,NeuroIMAGE-2671604,fit
18,2,36,NeuroIMAGE-3304956,inner_val
18,2,18,NeuroIMAGE-1125505,inner_val
18,2,3,NeuroIMAGE-3888614,inner_val
18,2,24,NeuroIMAGE-3959823,inner_val
18,2,20,NeuroIMAGE-2876903,inner_val
18,2,8,NeuroIMAGE-4239636,inner_val
18,2,19,NeuroIMAGE-6115230,outer_val
18,2,22,NeuroIMAGE-2074737,outer_val
18,2,25,NeuroIMAGE-2352986,outer_val
18,2,32,NeuroIMAGE-3449233,outer_val
19,2,36,NeuroIMAGE-3304956,fit
19,2,33,NeuroIMAGE-2756846,fit
19,2,35,NeuroIMAGE-2961243,fit
19,2,26,NeuroIMAGE-8387093,fit
19,2,12,NeuroIMAGE-3808273,fit
19,2,19,NeuroIMAGE-6115230,fit
19,2,21,NeuroIMAGE-7446626,fit
19,2,5,NeuroIMAGE-7339173,fit
19,2,30,NeuroIMAGE-3190461,fit
19,2,15,NeuroIMAGE-3566449,fit
19,2,14,NeuroIMAGE-2671604,fit
19,2,17,NeuroIMAGE-4020830,fit
19,2,31,NeuroIMAGE-3980079,fit
19,2,7,NeuroIMAGE-4134561,fit
19,2,18,NeuroIMAGE-1125505,fit
19,2,34,NeuroIMAGE-1208586,fit
19,2,20,NeuroIMAGE-2876903,fit
19,2,11,NeuroIMAGE-8409791,fit
19,2,0,NeuroIMAGE-1588809,fit
19,2,38,NeuroIMAGE-1411495,fit
19,2,23,NeuroIMAGE-3941358,fit
19,2,25,NeuroIMAGE-2352986,fit
19,2,29,NeuroIMAGE-3007585,fit
19,2,27,NeuroIMAGE-3322144,fit
19,2,4,NeuroIMAGE-2574674,fit
19,2,28,NeuroIMAGE-3858891,fit
19,2,9,NeuroIMAGE-1312097,fit
19,2,13,NeuroIMAGE-9956994,fit
19,2,8,NeuroIMAGE-4239636,fit
19,2,32,NeuroIMAGE-3449233,inner_val
19,2,22,NeuroIMAGE-2074737,inner_val
19,2,16,NeuroIMAGE-3108222,inner_val
19,2,2,NeuroIMAGE-8991934,inner_val
19,2,24,NeuroIMAGE-3959823,inner_val
19,2,10,NeuroIMAGE-1017176,inner_val
19,2,1,NeuroIMAGE-7504392,outer_val
19,2,3,NeuroIMAGE-3888614,outer_val
19,2,6,NeuroIMAGE-2419464,outer_val
19,2,37,NeuroIMAGE-1538046,outer_val
20,2,18,NeuroIMAGE-1125505,fit
20,2,32,NeuroIMAGE-3449233,fit
20,2,17,NeuroIMAGE-4020830,fit
20,2,26,NeuroIMAGE-8387093,fit
20,2,28,NeuroIMAGE-3858891,fit
20,2,19,NeuroIMAGE-6115230,fit
20,2,33,NeuroIMAGE-2756846,fit
20,2,24,NeuroIMAGE-3959823,fit
20,2,36,NeuroIMAGE-3304956,fit
20,2,13,NeuroIMAGE-9956994,fit
20,2,23,NeuroIMAGE-3941358,fit
20,2,3,NeuroIMAGE-3888614,fit
20,2,30,NeuroIMAGE-3190461,fit
20,2,20,NeuroIMAGE-2876903,fit
20,2,38,NeuroIMAGE-1411495,fit
20,2,0,NeuroIMAGE-1588809,fit
20,2,9,NeuroIMAGE-1312097,fit
20,2,8,NeuroIMAGE-4239636,fit
20,2,12,NeuroIMAGE-3808273,fit
20,2,1,NeuroIMAGE-7504392,fit
20,2,31,NeuroIMAGE-3980079,fit
20,2,25,NeuroIMAGE-2352986,fit
20,2,10,NeuroIMAGE-1017176,fit
20,2,2,NeuroIMAGE-8991934,fit
20,2,22,NeuroIMAGE-2074737,fit
20,2,7,NeuroIMAGE-4134561,fit
20,2,27,NeuroIMAGE-3322144,fit
20,2,34,NeuroIMAGE-1208586,fit
20,2,11,NeuroIMAGE-8409791,fit
20,2,29,NeuroIMAGE-3007585,fit
20,2,16,NeuroIMAGE-3108222,inner_val
20,2,5,NeuroIMAGE-7339173,inner_val
20,2,37,NeuroIMAGE-1538046,inner_val
20,2,35,NeuroIMAGE-2961243,inner_val
20,2,6,NeuroIMAGE-2419464,inner_val
20,2,21,NeuroIMAGE-7446626,inner_val
20,2,4,NeuroIMAGE-2574674,outer_val
20,2,14,NeuroIMAGE-2671604,outer_val
20,2,15,NeuroIMAGE-3566449,outer_val
21,3,3,NeuroIMAGE-3888614,fit
21,3,10,NeuroIMAGE-1017176,fit
21,3,14,NeuroIMAGE-2671604,fit
21,3,27,NeuroIMAGE-3322144,fit
21,3,35,NeuroIMAGE-2961243,fit
21,3,9,NeuroIMAGE-1312097,fit
21,3,19,NeuroIMAGE-6115230,fit
21,3,21,NeuroIMAGE-7446626,fit
21,3,29,NeuroIMAGE-3007585,fit
21,3,18,NeuroIMAGE-1125505,fit
21,3,23,NeuroIMAGE-3941358,fit
21,3,5,NeuroIMAGE-7339173,fit
21,3,8,NeuroIMAGE-4239636,fit
21,3,1,NeuroIMAGE-7504392,fit
21,3,7,NeuroIMAGE-4134561,fit
21,3,33,NeuroIMAGE-2756846,fit
21,3,4,NeuroIMAGE-2574674,fit
21,3,6,NeuroIMAGE-2419464,fit
21,3,22,NeuroIMAGE-2074737,fit
21,3,13,NeuroIMAGE-9956994,fit
21,3,25,NeuroIMAGE-2352986,fit
21,3,24,NeuroIMAGE-3959823,fit
21,3,31,NeuroIMAGE-3980079,fit
21,3,20,NeuroIMAGE-2876903,fit
21,3,32,NeuroIMAGE-3449233,fit
21,3,28,NeuroIMAGE-3858891,fit
21,3,15,NeuroIMAGE-3566449,fit
21,3,11,NeuroIMAGE-8409791,fit
21,3,34,NeuroIMAGE-1208586,fit
21,3,26,NeuroIMAGE-8387093,inner_val
21,3,12,NeuroIMAGE-3808273,inner_val
21,3,38,NeuroIMAGE-1411495,inner_val
21,3,16,NeuroIMAGE-3108222,inner_val
21,3,17,NeuroIMAGE-4020830,inner_val
21,3,37,NeuroIMAGE-1538046,inner_val
21,3,0,NeuroIMAGE-1588809,outer_val
21,3,2,NeuroIMAGE-8991934,outer_val
21,3,30,NeuroIMAGE-3190461,outer_val
21,3,36,NeuroIMAGE-3304956,outer_val
22,3,5,NeuroIMAGE-7339173,fit
22,3,16,NeuroIMAGE-3108222,fit
22,3,17,NeuroIMAGE-4020830,fit
22,3,30,NeuroIMAGE-3190461,fit
22,3,14,NeuroIMAGE-2671604,fit
22,3,31,NeuroIMAGE-3980079,fit
22,3,27,NeuroIMAGE-3322144,fit
22,3,2,NeuroIMAGE-8991934,fit
22,3,7,NeuroIMAGE-4134561,fit
22,3,10,NeuroIMAGE-1017176,fit
22,3,25,NeuroIMAGE-2352986,fit
22,3,21,NeuroIMAGE-7446626,fit
22,3,20,NeuroIMAGE-2876903,fit
22,3,37,NeuroIMAGE-1538046,fit
22,3,13,NeuroIMAGE-9956994,fit
22,3,36,NeuroIMAGE-3304956,fit
22,3,3,NeuroIMAGE-3888614,fit
22,3,33,NeuroIMAGE-2756846,fit
22,3,32,NeuroIMAGE-3449233,fit
22,3,22,NeuroIMAGE-2074737,fit
22,3,6,NeuroIMAGE-2419464,fit
22,3,28,NeuroIMAGE-3858891,fit
22,3,8,NeuroIMAGE-4239636,fit
22,3,9,NeuroIMAGE-1312097,fit
22,3,18,NeuroIMAGE-1125505,fit
22,3,35,NeuroIMAGE-2961243,fit
22,3,23,NeuroIMAGE-3941358,fit
22,3,38,NeuroIMAGE-1411495,fit
22,3,12,NeuroIMAGE-3808273,fit
22,3,26,NeuroIMAGE-8387093,inner_val
22,3,24,NeuroIMAGE-3959823,inner_val
22,3,34,NeuroIMAGE-1208586,inner_val
22,3,0,NeuroIMAGE-1588809,inner_val
22,3,19,NeuroIMAGE-6115230,inner_val
22,3,15,NeuroIMAGE-3566449,inner_val
22,3,1,NeuroIMAGE-7504392,outer_val
22,3,4,NeuroIMAGE-2574674,outer_val
22,3,11,NeuroIMAGE-8409791,outer_val
22,3,29,NeuroIMAGE-3007585,outer_val
23,3,12,NeuroIMAGE-3808273,fit
23,3,33,NeuroIMAGE-2756846,fit
23,3,38,NeuroIMAGE-1411495,fit
23,3,8,NeuroIMAGE-4239636,fit
23,3,23,NeuroIMAGE-3941358,fit
23,3,35,NeuroIMAGE-2961243,fit
23,3,3,NeuroIMAGE-3888614,fit
23,3,26,NeuroIMAGE-8387093,fit
23,3,7,NeuroIMAGE-4134561,fit
23,3,22,NeuroIMAGE-2074737,fit
23,3,14,NeuroIMAGE-2671604,fit
23,3,15,NeuroIMAGE-3566449,fit
23,3,4,NeuroIMAGE-2574674,fit
23,3,34,NeuroIMAGE-1208586,fit
23,3,25,NeuroIMAGE-2352986,fit
23,3,17,NeuroIMAGE-4020830,fit
23,3,29,NeuroIMAGE-3007585,fit
23,3,0,NeuroIMAGE-1588809,fit
23,3,5,NeuroIMAGE-7339173,fit
23,3,11,NeuroIMAGE-8409791,fit
23,3,10,NeuroIMAGE-1017176,fit
23,3,13,NeuroIMAGE-9956994,fit
23,3,36,NeuroIMAGE-3304956,fit
23,3,24,NeuroIMAGE-3959823,fit
23,3,2,NeuroIMAGE-8991934,fit
23,3,31,NeuroIMAGE-3980079,fit
23,3,21,NeuroIMAGE-7446626,fit
23,3,27,NeuroIMAGE-3322144,fit
23,3,28,NeuroIMAGE-3858891,fit
23,3,30,NeuroIMAGE-3190461,inner_val
23,3,6,NeuroIMAGE-2419464,inner_val
23,3,32,NeuroIMAGE-3449233,inner_val
23,3,9,NeuroIMAGE-1312097,inner_val
23,3,37,NeuroIMAGE-1538046,inner_val
23,3,1,NeuroIMAGE-7504392,inner_val
23,3,16,NeuroIMAGE-3108222,outer_val
23,3,18,NeuroIMAGE-1125505,outer_val
23,3,19,NeuroIMAGE-6115230,outer_val
23,3,20,NeuroIMAGE-2876903,outer_val
24,3,28,NeuroIMAGE-3858891,fit
24,3,22,NeuroIMAGE-2074737,fit
24,3,29,NeuroIMAGE-3007585,fit
24,3,36,NeuroIMAGE-3304956,fit
24,3,23,NeuroIMAGE-3941358,fit
24,3,24,NeuroIMAGE-3959823,fit
24,3,9,NeuroIMAGE-1312097,fit
24,3,34,NeuroIMAGE-1208586,fit
24,3,38,NeuroIMAGE-1411495,fit
24,3,13,NeuroIMAGE-9956994,fit
24,3,12,NeuroIMAGE-3808273,fit
24,3,27,NeuroIMAGE-3322144,fit
24,3,31,NeuroIMAGE-3980079,fit
24,3,37,NeuroIMAGE-1538046,fit
24,3,30,NeuroIMAGE-3190461,fit
24,3,20,NeuroIMAGE-2876903,fit
24,3,3,NeuroIMAGE-3888614,fit
24,3,2,NeuroIMAGE-8991934,fit
24,3,17,NeuroIMAGE-4020830,fit
24,3,21,NeuroIMAGE-7446626,fit
24,3,18,NeuroIMAGE-1125505,fit
24,3,19,NeuroIMAGE-6115230,fit
24,3,5,NeuroIMAGE-7339173,fit
24,3,4,NeuroIMAGE-2574674,fit
24,3,0,NeuroIMAGE-1588809,fit
24,3,6,NeuroIMAGE-2419464,fit
24,3,7,NeuroIMAGE-4134561,fit
24,3,32,NeuroIMAGE-3449233,fit
24,3,1,NeuroIMAGE-7504392,fit
24,3,25,NeuroIMAGE-2352986,inner_val
24,3,16,NeuroIMAGE-3108222,inner_val
24,3,11,NeuroIMAGE-8409791,inner_val
24,3,10,NeuroIMAGE-1017176,inner_val
24,3,35,NeuroIMAGE-2961243,inner_val
24,3,26,NeuroIMAGE-8387093,inner_val
24,3,8,NeuroIMAGE-4239636,outer_val
24,3,14,NeuroIMAGE-2671604,outer_val
24,3,15,NeuroIMAGE-3566449,outer_val
24,3,33,NeuroIMAGE-2756846,outer_val
25,3,18,NeuroIMAGE-1125505,fit
25,3,1,NeuroIMAGE-7504392,fit
25,3,21,NeuroIMAGE-7446626,fit
25,3,12,NeuroIMAGE-3808273,fit
25,3,4,NeuroIMAGE-2574674,fit
25,3,7,NeuroIMAGE-4134561,fit
25,3,14,NeuroIMAGE-2671604,fit
25,3,20,NeuroIMAGE-2876903,fit
25,3,25,NeuroIMAGE-2352986,fit
25,3,34,NeuroIMAGE-1208586,fit
25,3,29,NeuroIMAGE-3007585,fit
25,3,19,NeuroIMAGE-6115230,fit
25,3,36,NeuroIMAGE-3304956,fit
25,3,11,NeuroIMAGE-8409791,fit
25,3,3,NeuroIMAGE-3888614,fit
25,3,5,NeuroIMAGE-7339173,fit
25,3,30,NeuroIMAGE-3190461,fit
25,3,6,NeuroIMAGE-2419464,fit
25,3,16,NeuroIMAGE-3108222,fit
25,3,13,NeuroIMAGE-9956994,fit
25,3,23,NeuroIMAGE-3941358,fit
25,3,8,NeuroIMAGE-4239636,fit
25,3,17,NeuroIMAGE-4020830,fit
25,3,15,NeuroIMAGE-3566449,fit
25,3,33,NeuroIMAGE-2756846,fit
25,3,2,NeuroIMAGE-8991934,fit
25,3,10,NeuroIMAGE-1017176,fit
25,3,31,NeuroIMAGE-3980079,fit
25,3,0,NeuroIMAGE-1588809,fit
25,3,28,NeuroIMAGE-3858891,inner_val
25,3,35,NeuroIMAGE-2961243,inner_val
25,3,32,NeuroIMAGE-3449233,inner_val
25,3,38,NeuroIMAGE-1411495,inner_val
25,3,27,NeuroIMAGE-3322144,inner_val
25,3,24,NeuroIMAGE-3959823,inner_val
25,3,9,NeuroIMAGE-1312097,outer_val
25,3,22,NeuroIMAGE-2074737,outer_val
25,3,26,NeuroIMAGE-8387093,outer_val
25,3,37,NeuroIMAGE-1538046,outer_val
26,3,23,NeuroIMAGE-3941358,fit
26,3,8,NeuroIMAGE-4239636,fit
26,3,33,NeuroIMAGE-2756846,fit
26,3,11,NeuroIMAGE-8409791,fit
26,3,36,NeuroIMAGE-3304956,fit
26,3,2,NeuroIMAGE-8991934,fit
26,3,18,NeuroIMAGE-1125505,fit
26,3,24,NeuroIMAGE-3959823,fit
26,3,21,NeuroIMAGE-7446626,fit
26,3,14,NeuroIMAGE-2671604,fit
26,3,4,NeuroIMAGE-2574674,fit
26,3,37,NeuroIMAGE-1538046,fit
26,3,15,NeuroIMAGE-3566449,fit
26,3,10,NeuroIMAGE-1017176,fit
26,3,30,NeuroIMAGE-3190461,fit
26,3,13,NeuroIMAGE-9956994,fit
26,3,26,NeuroIMAGE-8387093,fit
26,3,0,NeuroIMAGE-1588809,fit
26,3,20,NeuroIMAGE-2876903,fit
26,3,38,NeuroIMAGE-1411495,fit
26,3,25,NeuroIMAGE-2352986,fit
26,3,1,NeuroIMAGE-7504392,fit
26,3,16,NeuroIMAGE-3108222,fit
26,3,7,NeuroIMAGE-4134561,fit
26,3,35,NeuroIMAGE-2961243,fit
26,3,19,NeuroIMAGE-6115230,fit
26,3,29,NeuroIMAGE-3007585,fit
26,3,22,NeuroIMAGE-2074737,fit
26,3,31,NeuroIMAGE-3980079,fit
26,3,5,NeuroIMAGE-7339173,inner_val
26,3,27,NeuroIMAGE-3322144,inner_val
26,3,17,NeuroIMAGE-4020830,inner_val
26,3,9,NeuroIMAGE-1312097,inner_val
26,3,3,NeuroIMAGE-3888614,inner_val
26,3,32,NeuroIMAGE-3449233,inner_val
26,3,6,NeuroIMAGE-2419464,outer_val
26,3,12,NeuroIMAGE-3808273,outer_val
26,3,28,NeuroIMAGE-3858891,outer_val
26,3,34,NeuroIMAGE-1208586,outer_val
27,3,7,NeuroIMAGE-4134561,fit
27,3,16,NeuroIMAGE-3108222,fit
27,3,4,NeuroIMAGE-2574674,fit
27,3,0,NeuroIMAGE-1588809,fit
27,3,18,NeuroIMAGE-1125505,fit
27,3,32,NeuroIMAGE-3449233,fit
27,3,15,NeuroIMAGE-3566449,fit
27,3,19,NeuroIMAGE-6115230,fit
27,3,28,NeuroIMAGE-3858891,fit
27,3,20,NeuroIMAGE-2876903,fit
27,3,2,NeuroIMAGE-8991934,fit
27,3,35,NeuroIMAGE-2961243,fit
27,3,36,NeuroIMAGE-3304956,fit
27,3,17,NeuroIMAGE-4020830,fit
27,3,13,NeuroIMAGE-9956994,fit
27,3,38,NeuroIMAGE-1411495,fit
27,3,33,NeuroIMAGE-2756846,fit
27,3,29,NeuroIMAGE-3007585,fit
27,3,11,NeuroIMAGE-8409791,fit
27,3,14,NeuroIMAGE-2671604,fit
27,3,5,NeuroIMAGE-7339173,fit
27,3,9,NeuroIMAGE-1312097,fit
27,3,1,NeuroIMAGE-7504392,fit
27,3,34,NeuroIMAGE-1208586,fit
27,3,22,NeuroIMAGE-2074737,fit
27,3,30,NeuroIMAGE-3190461,fit
27,3,31,NeuroIMAGE-3980079,fit
27,3,12,NeuroIMAGE-3808273,fit
27,3,8,NeuroIMAGE-4239636,fit
27,3,27,NeuroIMAGE-3322144,inner_val
27,3,21,NeuroIMAGE-7446626,inner_val
27,3,37,NeuroIMAGE-1538046,inner_val
27,3,26,NeuroIMAGE-8387093,inner_val
27,3,10,NeuroIMAGE-1017176,inner_val
27,3,6,NeuroIMAGE-2419464,inner_val
27,3,3,NeuroIMAGE-3888614,outer_val
27,3,23,NeuroIMAGE-3941358,outer_val
27,3,24,NeuroIMAGE-3959823,outer_val
27,3,25,NeuroIMAGE-2352986,outer_val
28,3,15,NeuroIMAGE-3566449,fit
28,3,19,NeuroIMAGE-6115230,fit
28,3,1,NeuroIMAGE-7504392,fit
28,3,4,NeuroIMAGE-2574674,fit
28,3,11,NeuroIMAGE-8409791,fit
28,3,20,NeuroIMAGE-2876903,fit
28,3,32,NeuroIMAGE-3449233,fit
28,3,5,NeuroIMAGE-7339173,fit
28,3,10,NeuroIMAGE-1017176,fit
28,3,29,NeuroIMAGE-3007585,fit
28,3,33,NeuroIMAGE-2756846,fit
28,3,6,NeuroIMAGE-2419464,fit
28,3,25,NeuroIMAGE-2352986,fit
28,3,3,NeuroIMAGE-3888614,fit
28,3,17,NeuroIMAGE-4020830,fit
28,3,0,NeuroIMAGE-1588809,fit
28,3,24,NeuroIMAGE-3959823,fit
28,3,22,NeuroIMAGE-2074737,fit
28,3,28,NeuroIMAGE-3858891,fit
28,3,31,NeuroIMAGE-3980079,fit
28,3,8,NeuroIMAGE-4239636,fit
28,3,23,NeuroIMAGE-3941358,fit
28,3,7,NeuroIMAGE-4134561,fit
28,3,16,NeuroIMAGE-3108222,fit
28,3,9,NeuroIMAGE-1312097,fit
28,3,36,NeuroIMAGE-3304956,fit
28,3,34,NeuroIMAGE-1208586,fit
28,3,12,NeuroIMAGE-3808273,fit
28,3,2,NeuroIMAGE-8991934,fit
28,3,30,NeuroIMAGE-3190461,inner_val
28,3,26,NeuroIMAGE-8387093,inner_val
28,3,27,NeuroIMAGE-3322144,inner_val
28,3,18,NeuroIMAGE-1125505,inner_val
28,3,14,NeuroIMAGE-2671604,inner_val
28,3,37,NeuroIMAGE-1538046,inner_val
28,3,13,NeuroIMAGE-9956994,outer_val
28,3,21,NeuroIMAGE-7446626,outer_val
28,3,35,NeuroIMAGE-2961243,outer_val
28,3,38,NeuroIMAGE-1411495,outer_val
29,3,18,NeuroIMAGE-1125505,fit
29,3,23,NeuroIMAGE-3941358,fit
29,3,36,NeuroIMAGE-3304956,fit
29,3,29,NeuroIMAGE-3007585,fit
29,3,11,NeuroIMAGE-8409791,fit
29,3,14,NeuroIMAGE-2671604,fit
29,3,17,NeuroIMAGE-4020830,fit
29,3,8,NeuroIMAGE-4239636,fit
29,3,33,NeuroIMAGE-2756846,fit
29,3,35,NeuroIMAGE-2961243,fit
29,3,30,NeuroIMAGE-3190461,fit
29,3,6,NeuroIMAGE-2419464,fit
29,3,20,NeuroIMAGE-2876903,fit
29,3,3,NeuroIMAGE-3888614,fit
29,3,32,NeuroIMAGE-3449233,fit
29,3,5,NeuroIMAGE-7339173,fit
29,3,12,NeuroIMAGE-3808273,fit
29,3,16,NeuroIMAGE-3108222,fit
29,3,24,NeuroIMAGE-3959823,fit
29,3,1,NeuroIMAGE-7504392,fit
29,3,13,NeuroIMAGE-9956994,fit
29,3,9,NeuroIMAGE-1312097,fit
29,3,25,NeuroIMAGE-2352986,fit
29,3,21,NeuroIMAGE-7446626,fit
29,3,19,NeuroIMAGE-6115230,fit
29,3,15,NeuroIMAGE-3566449,fit
29,3,2,NeuroIMAGE-8991934,fit
29,3,38,NeuroIMAGE-1411495,fit
29,3,4,NeuroIMAGE-2574674,fit
29,3,26,NeuroIMAGE-8387093,inner_val
29,3,22,NeuroIMAGE-2074737,inner_val
29,3,37,NeuroIMAGE-1538046,inner_val
29,3,28,NeuroIMAGE-3858891,inner_val
29,3,0,NeuroIMAGE-1588809,inner_val
29,3,34,NeuroIMAGE-1208586,inner_val
29,3,7,NeuroIMAGE-4134561,outer_val
29,3,10,NeuroIMAGE-1017176,outer_val
29,3,27,NeuroIMAGE-3322144,outer_val
29,3,31,NeuroIMAGE-3980079,outer_val
30,3,12,NeuroIMAGE-3808273,fit
30,3,24,NeuroIMAGE-3959823,fit
30,3,26,NeuroIMAGE-8387093,fit
30,3,20,NeuroIMAGE-2876903,fit
30,3,29,NeuroIMAGE-3007585,fit
30,3,11,NeuroIMAGE-8409791,fit
30,3,16,NeuroIMAGE-3108222,fit
30,3,37,NeuroIMAGE-1538046,fit
30,3,36,NeuroIMAGE-3304956,fit
30,3,31,NeuroIMAGE-3980079,fit
30,3,4,NeuroIMAGE-2574674,fit
30,3,30,NeuroIMAGE-3190461,fit
30,3,8,NeuroIMAGE-4239636,fit
30,3,27,NeuroIMAGE-3322144,fit
30,3,6,NeuroIMAGE-2419464,fit
30,3,18,NeuroIMAGE-1125505,fit
30,3,2,NeuroIMAGE-8991934,fit
30,3,7,NeuroIMAGE-4134561,fit
30,3,28,NeuroIMAGE-3858891,fit
30,3,21,NeuroIMAGE-7446626,fit
30,3,13,NeuroIMAGE-9956994,fit
30,3,15,NeuroIMAGE-3566449,fit
30,3,33,NeuroIMAGE-2756846,fit
30,3,10,NeuroIMAGE-1017176,fit
30,3,34,NeuroIMAGE-1208586,fit
30,3,23,NeuroIMAGE-3941358,fit
30,3,22,NeuroIMAGE-2074737,fit
30,3,0,NeuroIMAGE-1588809,fit
30,3,9,NeuroIMAGE-1312097,fit
30,3,14,NeuroIMAGE-2671604,fit
30,3,35,NeuroIMAGE-2961243,inner_val
30,3,25,NeuroIMAGE-2352986,inner_val
30,3,3,NeuroIMAGE-3888614,inner_val
30,3,19,NeuroIMAGE-6115230,inner_val
30,3,1,NeuroIMAGE-7504392,inner_val
30,3,38,NeuroIMAGE-1411495,inner_val
30,3,5,NeuroIMAGE-7339173,outer_val
30,3,17,NeuroIMAGE-4020830,outer_val
30,3,32,NeuroIMAGE-3449233,outer_val
31,4,26,NeuroIMAGE-8387093,fit
31,4,23,NeuroIMAGE-3941358,fit
31,4,3,NeuroIMAGE-3888614,fit
31,4,37,NeuroIMAGE-1538046,fit
31,4,10,NeuroIMAGE-1017176,fit
31,4,29,NeuroIMAGE-3007585,fit
31,4,4,NeuroIMAGE-2574674,fit
31,4,32,NeuroIMAGE-3449233,fit
31,4,21,NeuroIMAGE-7446626,fit
31,4,14,NeuroIMAGE-2671604,fit
31,4,0,NeuroIMAGE-1588809,fit
31,4,11,NeuroIMAGE-8409791,fit
31,4,13,NeuroIMAGE-9956994,fit
31,4,5,NeuroIMAGE-7339173,fit
31,4,22,NeuroIMAGE-2074737,fit
31,4,35,NeuroIMAGE-2961243,fit
31,4,19,NeuroIMAGE-6115230,fit
31,4,36,NeuroIMAGE-3304956,fit
31,4,16,NeuroIMAGE-3108222,fit
